business_name,business_id,fault_type,quarter,repair_count
Alloy Wheel Repair Specialists,mkAiWG4S1ChL8l92HvnYUQ,wheels_and_tires,2.0,1
Alloy Wheel Repair Specialists,mkAiWG4S1ChL8l92HvnYUQ,wheels_and_tires,4.0,1
All Pro Auto Service,L2G5b0ZBqddVuW6V21VRBA,body_and_exterior,1.0,1
All Pro Auto Service,L2G5b0ZBqddVuW6V21VRBA,wheels_and_tires,2.0,1
All Pro Auto Service,L2G5b0ZBqddVuW6V21VRBA,engine,3.0,1
All Pro Auto Service,L2G5b0ZBqddVuW6V21VRBA,climate_control,4.0,1
All Pro Auto Service,L2G5b0ZBqddVuW6V21VRBA,wheels_and_tires,4.0,1
All-Rite Collision,2YID_fcvgazPH938Gn5pqg,body_and_exterior,3.0,1
All Star Mufflers & Brakes,cNLav_XrGaIiSY6xDuU6qg,brakes,1.0,1
All Star Mufflers & Brakes,cNLav_XrGaIiSY6xDuU6qg,engine,1.0,3
All Star Mufflers & Brakes,cNLav_XrGaIiSY6xDuU6qg,brakes,3.0,1
All Star Mufflers & Brakes,cNLav_XrGaIiSY6xDuU6qg,brakes,4.0,1
All Star Mufflers & Brakes,cNLav_XrGaIiSY6xDuU6qg,transmission,4.0,1
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,engine,1.0,3
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,body_and_exterior,2.0,1
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,brakes,2.0,1
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,wheels_and_tires,2.0,1
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,wheels_and_tires,3.0,2
All Tech Automotive,8kpPGZlU428scAcEsThdKQ,brakes,4.0,1
Almond Street Garage,ZNW2cB5dSRUrLHVvXQ059g,brakes,2.0,1
Almond Street Garage,ZNW2cB5dSRUrLHVvXQ059g,body_and_exterior,3.0,1
Almond Street Garage,ZNW2cB5dSRUrLHVvXQ059g,wheels_and_tires,3.0,1
Almond Street Garage,ZNW2cB5dSRUrLHVvXQ059g,electrical_system,4.0,1
Alper Automotive,beEcI7G4luNdMYZz3XSs4g,transmission,2.0,1
Alper Automotive,beEcI7G4luNdMYZz3XSs4g,wheels_and_tires,2.0,1
Alper Automotive,beEcI7G4luNdMYZz3XSs4g,brakes,3.0,1
Alper Automotive,beEcI7G4luNdMYZz3XSs4g,exhaust_system,4.0,1
Al's Auto,mu80D_4-hJY3jCM9xbLiAg,body_and_exterior,2.0,1
Al's Auto,mu80D_4-hJY3jCM9xbLiAg,engine,2.0,1
Al's Auto,mu80D_4-hJY3jCM9xbLiAg,engine,3.0,1
Al's Auto,mu80D_4-hJY3jCM9xbLiAg,wheels_and_tires,3.0,1
Al's Auto,mu80D_4-hJY3jCM9xbLiAg,engine,4.0,2
Al's Auto Clinic,U8dDDwrFZZ6VyNaWvv5EoQ,brakes,1.0,1
Al's Auto Clinic,U8dDDwrFZZ6VyNaWvv5EoQ,engine,1.0,1
Al's Auto Clinic,U8dDDwrFZZ6VyNaWvv5EoQ,brakes,2.0,1
Al's Auto Clinic,U8dDDwrFZZ6VyNaWvv5EoQ,suspension,4.0,1
Al's Auto Repairs,AgfH8kE1I_ACwsLzkNcZBg,transmission,2.0,1
Al's Auto Repairs,AgfH8kE1I_ACwsLzkNcZBg,suspension,3.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,body_and_exterior,1.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,brakes,2.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,suspension,2.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,transmission,2.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,body_and_exterior,3.0,1
Al's Collision,tpm2hs-LVNNb19nBO4IKqA,brakes,3.0,1
Al's Performance,vtfv5u6uGa-Zrw2QW5vYzA,body_and_exterior,2.0,1
Al's Performance,vtfv5u6uGa-Zrw2QW5vYzA,brakes,2.0,2
A & M Auto Body,B6psaiNazV_U5XhWRO-xog,body_and_exterior,2.0,1
A & M Auto Body,B6psaiNazV_U5XhWRO-xog,body_and_exterior,3.0,1
A & M Auto Body,B6psaiNazV_U5XhWRO-xog,body_and_exterior,4.0,1
Ambler Tire & Auto,KN3eSwdWBkB6VvoZCGpfQA,wheels_and_tires,1.0,3
Ambler Tire & Auto,KN3eSwdWBkB6VvoZCGpfQA,wheels_and_tires,2.0,4
Ambler Tire & Auto,KN3eSwdWBkB6VvoZCGpfQA,wheels_and_tires,4.0,2
American Auto Repair & Getty,DCDngTtKm7ZAOLPvbX0_9g,brakes,1.0,1
American Auto Repair & Getty,DCDngTtKm7ZAOLPvbX0_9g,engine,3.0,1
American Auto Repair & Getty,DCDngTtKm7ZAOLPvbX0_9g,engine,4.0,1
Am-Tech Automotive Service,DfBm9b8-iGXlq1euQwbGwg,engine,1.0,1
Am-Tech Automotive Service,DfBm9b8-iGXlq1euQwbGwg,transmission,2.0,1
Andy's Autotech,65S958ctWjtNQHa79sXS7Q,transmission,2.0,1
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,body_and_exterior,1.0,8
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,brakes,1.0,1
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,electrical_system,1.0,2
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,wheels_and_tires,1.0,2
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,body_and_exterior,2.0,10
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,miscellaneous,2.0,1
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,steering,2.0,1
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,body_and_exterior,3.0,6
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,engine,3.0,2
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,lighting,3.0,1
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,wheels_and_tires,3.0,2
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,body_and_exterior,4.0,8
AOK Auto Body & Glass,PNhX-dBU4CSGoMaFFUkReg,wheels_and_tires,4.0,1
A One Auto Sales & Repair,UxlDGw1YihzSovxfU29cdg,engine,3.0,1
A One Auto Sales & Repair,UxlDGw1YihzSovxfU29cdg,electrical_system,4.0,1
Approved Auto Body,q9qIhrRLXdmM008xZGnH9A,wheels_and_tires,2.0,1
Ardmore Auto Body,Y6B860O1tXiZUTeLezfXCw,body_and_exterior,1.0,1
Ardmore Auto Body,Y6B860O1tXiZUTeLezfXCw,engine,1.0,1
Ardmore Auto Body,Y6B860O1tXiZUTeLezfXCw,body_and_exterior,3.0,1
Ardmore Auto Body,Y6B860O1tXiZUTeLezfXCw,engine,3.0,1
Ardmore Auto Body,Y6B860O1tXiZUTeLezfXCw,body_and_exterior,4.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,body_and_exterior,1.0,9
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,brakes,1.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,electrical_system,1.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,engine,1.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,interior,1.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,lighting,1.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,steering,1.0,3
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,transmission,1.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,wheels_and_tires,1.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,body_and_exterior,2.0,5
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,brakes,2.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,electrical_system,2.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,interior,2.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,lighting,2.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,wheels_and_tires,2.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,body_and_exterior,3.0,3
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,brakes,3.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,engine,3.0,3
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,interior,3.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,steering,3.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,transmission,3.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,wheels_and_tires,3.0,5
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,body_and_exterior,4.0,4
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,brakes,4.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,electrical_system,4.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,engine,4.0,4
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,interior,4.0,2
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,steering,4.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,transmission,4.0,1
Ardmore Toyota,6OcL1qGQfw8EL_pPLBbFJg,wheels_and_tires,4.0,2
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,body_and_exterior,1.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,electrical_system,1.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,engine,1.0,2
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,wheels_and_tires,1.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,engine,2.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,transmission,2.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,wheels_and_tires,2.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,brakes,3.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,electrical_system,3.0,1
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,engine,3.0,2
Armen Cadillac,nKUhCrJ_6ICBZw386VI7og,engine,4.0,1
Armen Chevrolet,nOxLiPMNDxcPe0k7Xa6ftg,body_and_exterior,1.0,1
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,engine,1.0,1
Armen Chevrolet,nOxLiPMNDxcPe0k7Xa6ftg,engine,1.0,1
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,body_and_exterior,2.0,2
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,electrical_system,2.0,2
Armen Chevrolet,nOxLiPMNDxcPe0k7Xa6ftg,engine,2.0,1
Armen Chevrolet,nOxLiPMNDxcPe0k7Xa6ftg,steering,2.0,1
Armen Chevrolet,nOxLiPMNDxcPe0k7Xa6ftg,transmission,2.0,1
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,steering,3.0,1
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,suspension,3.0,1
Armen Chevrolet,HIZhSYfsy8fiQyfAZSU-Eg,wheels_and_tires,3.0,3
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,lighting,1.0,1
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,brakes,2.0,1
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,transmission,2.0,1
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,body_and_exterior,4.0,1
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,transmission,4.0,1
Arm Enterprise & Auto Repair,C2nJjRwdcC8pNrLUsLfCNg,wheels_and_tires,4.0,3
Art & Mark's Auto,w9e9xYx7gTJNMSsj0E1yXA,engine,3.0,1
Art & Mark's Auto,w9e9xYx7gTJNMSsj0E1yXA,transmission,3.0,1
Art & Mark's Auto,w9e9xYx7gTJNMSsj0E1yXA,lighting,4.0,1
A&R Towing,q96WeP71bZ1APqiDNuEPBQ,body_and_exterior,1.0,1
A&R Towing,q96WeP71bZ1APqiDNuEPBQ,wheels_and_tires,2.0,1
A&R Towing,q96WeP71bZ1APqiDNuEPBQ,electrical_system,3.0,1
A&R Towing,q96WeP71bZ1APqiDNuEPBQ,wheels_and_tires,3.0,3
A&R Towing,q96WeP71bZ1APqiDNuEPBQ,wheels_and_tires,4.0,1
A & T Chevrolet,JileAOvHvdMDEjXSwYlKHw,electrical_system,2.0,1
A & T Chevrolet,JileAOvHvdMDEjXSwYlKHw,lighting,2.0,2
Atlast Auto Center,ZRJWPPueDrRSa1T5UstoCw,body_and_exterior,1.0,2
Atlast Auto Center,ZRJWPPueDrRSa1T5UstoCw,brakes,2.0,1
Atlast Auto Center,ZRJWPPueDrRSa1T5UstoCw,engine,3.0,1
Atlast Auto Center,ZRJWPPueDrRSa1T5UstoCw,wheels_and_tires,4.0,1
A&T Subaru,n13cJNHjiuihU1bmzxPwlw,body_and_exterior,1.0,1
A&T Subaru,n13cJNHjiuihU1bmzxPwlw,steering,2.0,1
A&T Subaru,n13cJNHjiuihU1bmzxPwlw,steering,3.0,1
A&T Subaru,n13cJNHjiuihU1bmzxPwlw,transmission,3.0,1
A&T Subaru,n13cJNHjiuihU1bmzxPwlw,body_and_exterior,4.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,engine,1.0,2
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,brakes,2.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,engine,2.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,interior,2.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,body_and_exterior,3.0,2
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,engine,3.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,suspension,3.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,body_and_exterior,4.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,engine,4.0,2
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,interior,4.0,1
Audi Fort Washington,Kc14afuSa5Epecu8HDYFuA,suspension,4.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,body_and_exterior,1.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,engine,1.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,interior,1.0,2
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,lighting,1.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,wheels_and_tires,1.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,body_and_exterior,2.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,wheels_and_tires,2.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,electrical_system,3.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,engine,3.0,2
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,lighting,3.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,wheels_and_tires,3.0,3
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,body_and_exterior,4.0,2
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,electrical_system,4.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,lighting,4.0,1
Audi Service Conshohocken,o5gSkXHI0YFtvlyMuz2q9A,wheels_and_tires,4.0,2
Audi Warrington,U87JPtleZ7YH_zPR_3-gfw,engine,1.0,1
Audi Warrington,U87JPtleZ7YH_zPR_3-gfw,wheels_and_tires,2.0,1
Audi Warrington,U87JPtleZ7YH_zPR_3-gfw,body_and_exterior,3.0,2
Audi Warrington,U87JPtleZ7YH_zPR_3-gfw,wheels_and_tires,3.0,1
Audubon Service-Liberty,y1hn1aFIphJfCEfhiw0BzA,brakes,1.0,1
Audubon Service-Liberty,y1hn1aFIphJfCEfhiw0BzA,wheels_and_tires,1.0,1
Audubon Service-Liberty,y1hn1aFIphJfCEfhiw0BzA,brakes,2.0,1
Audubon Service-Liberty,y1hn1aFIphJfCEfhiw0BzA,body_and_exterior,4.0,1
Authorized Motor Service,y1HcGuIOchLnsuRCT-8LjA,engine,1.0,1
Authorized Motor Service,y1HcGuIOchLnsuRCT-8LjA,engine,3.0,1
Authorized Motor Service,y1HcGuIOchLnsuRCT-8LjA,engine,4.0,2
Authorized Motor Service,y1HcGuIOchLnsuRCT-8LjA,wheels_and_tires,4.0,1
Authorized Transmissions,DZ8vPtZdy3tmQL2oi2keWQ,transmission,2.0,1
Authorized Transmissions,DZ8vPtZdy3tmQL2oi2keWQ,transmission,3.0,3
Authorized Transmissions,DZ8vPtZdy3tmQL2oi2keWQ,transmission,4.0,1
Auto Appearance,xLi6xWu3es1oSDj6C6edrg,body_and_exterior,3.0,1
Auto Appearance,xLi6xWu3es1oSDj6C6edrg,interior,4.0,2
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,brakes,2.0,1
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,engine,2.0,1
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,lighting,2.0,1
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,body_and_exterior,3.0,1
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,engine,3.0,3
Autobahn Motor Sports,rNAFRj2hh-26-gxhzznavw,wheels_and_tires,3.0,1
Autocrafters CARSTAR Collision,9N7QCZpGdntXO5cwWmFL_g,body_and_exterior,1.0,1
Auto Doctor of Warminster,eWkqzqKyfULa7N2RI_URNg,engine,1.0,2
Auto Doctor of Warminster,eWkqzqKyfULa7N2RI_URNg,brakes,2.0,1
Auto Doctor of Warminster,eWkqzqKyfULa7N2RI_URNg,electrical_system,2.0,1
Auto Doctor of Warminster,eWkqzqKyfULa7N2RI_URNg,brakes,3.0,1
Auto Doctor of Warminster,eWkqzqKyfULa7N2RI_URNg,engine,4.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,brakes,1.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,interior,1.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,lighting,1.0,2
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,transmission,1.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,engine,2.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,suspension,2.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,wheels_and_tires,2.0,3
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,engine,3.0,2
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,wheels_and_tires,3.0,1
Auto Express of Doylestown,x2F-3GZ-E7FOOF6M4rhPsg,body_and_exterior,4.0,1
Auto Magic Car Care,VcFB609Kh_2DsYx-QofoCA,interior,1.0,1
Auto Magic Car Care,VcFB609Kh_2DsYx-QofoCA,body_and_exterior,3.0,1
Auto Matters,FhweSjCkzVDGbQibRIZ4CA,interior,1.0,1
Auto Matters,FhweSjCkzVDGbQibRIZ4CA,brakes,3.0,3
Auto Repair John Carney,FUFCwhWj4o5KcAeX3LLbng,body_and_exterior,4.0,1
Auto Repair John Carney,FUFCwhWj4o5KcAeX3LLbng,brakes,4.0,1
Auto Repair John Carney,FUFCwhWj4o5KcAeX3LLbng,wheels_and_tires,4.0,1
Auto Tronics,bRkmmyRBK91_68crtQuKzQ,wheels_and_tires,2.0,1
Auto Tronics,bRkmmyRBK91_68crtQuKzQ,body_and_exterior,3.0,1
Auto Tronics,bRkmmyRBK91_68crtQuKzQ,engine,4.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,engine,1.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,steering,1.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,wheels_and_tires,1.0,2
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,lighting,2.0,2
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,wheels_and_tires,2.0,2
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,engine,3.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,wheels_and_tires,3.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,brakes,4.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,engine,4.0,1
A & W Auto Services,Qp6gTafgrtOArzWjHv8sAA,wheels_and_tires,4.0,1
Back 2 New,Zq3rnDND8yzpoqdcabFThQ,body_and_exterior,1.0,1
Back 2 New,Zq3rnDND8yzpoqdcabFThQ,engine,1.0,1
Back 2 New,Zq3rnDND8yzpoqdcabFThQ,body_and_exterior,3.0,2
Back 2 New,Zq3rnDND8yzpoqdcabFThQ,body_and_exterior,4.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,wheels_and_tires,1.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,body_and_exterior,2.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,wheels_and_tires,2.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,wheels_and_tires,3.0,5
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,engine,4.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,lighting,4.0,1
Back2New 24 Hour Tire Shop,x6oSCUwOGzJvxkKJ230jdw,wheels_and_tires,4.0,2
Badell's Collision,Jvm1-xPTwVkCsKSWYASQNA,body_and_exterior,1.0,1
Badell's Collision,Jvm1-xPTwVkCsKSWYASQNA,miscellaneous,1.0,1
Badell's Collision,Jvm1-xPTwVkCsKSWYASQNA,body_and_exterior,3.0,1
Bala Cynwyd Auto Repair & Service,4jc2pHqAK4AR0GXYlBTIqg,engine,1.0,1
Bala Cynwyd Auto Repair & Service,4jc2pHqAK4AR0GXYlBTIqg,engine,2.0,1
Bala Cynwyd Auto Repair & Service,4jc2pHqAK4AR0GXYlBTIqg,lighting,2.0,1
Bala Cynwyd Auto Repair & Service,4jc2pHqAK4AR0GXYlBTIqg,wheels_and_tires,2.0,1
Bala Cynwyd Auto Repair & Service,4jc2pHqAK4AR0GXYlBTIqg,engine,4.0,1
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,transmission,1.0,1
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,electrical_system,2.0,2
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,wheels_and_tires,2.0,1
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,lighting,3.0,1
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,wheels_and_tires,3.0,1
Bala Motorsports,KA8KsumO8Z4bc5A7tpCrpA,engine,4.0,2
Bao Auto Repair,hr75pzFjl6twEgyBRBQwkw,body_and_exterior,3.0,1
Bao Auto Repair,hr75pzFjl6twEgyBRBQwkw,wheels_and_tires,3.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,body_and_exterior,1.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,brakes,1.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,electrical_system,1.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,engine,1.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,wheels_and_tires,1.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,body_and_exterior,2.0,4
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,electrical_system,2.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,engine,2.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,lighting,2.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,steering,2.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,suspension,2.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,wheels_and_tires,2.0,3
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,body_and_exterior,3.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,brakes,3.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,electrical_system,3.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,engine,3.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,interior,3.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,lighting,3.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,wheels_and_tires,3.0,5
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,body_and_exterior,4.0,3
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,brakes,4.0,1
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,interior,4.0,2
Barbera Autoland,E9L_2tPvLBag5SheNTfNvg,wheels_and_tires,4.0,2
Barry Luff's Auto Repair inc,_tgb2P74R3t7Sqa0cLrrPA,brakes,3.0,1
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,body_and_exterior,1.0,4
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,engine,1.0,1
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,suspension,1.0,1
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,body_and_exterior,2.0,1
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,body_and_exterior,3.0,1
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,body_and_exterior,4.0,3
Basil's Auto Body,LfMWAP0gTbUlv-XqFVJmDQ,suspension,4.0,1
Batteries Plus Bulbs,94ClD2iw2L-lHmqTBTPeAA,electrical_system,1.0,3
Batteries Plus Bulbs,94ClD2iw2L-lHmqTBTPeAA,electrical_system,2.0,1
Batteries Plus Bulbs,94ClD2iw2L-lHmqTBTPeAA,electrical_system,3.0,3
Batteries Plus Bulbs,94ClD2iw2L-lHmqTBTPeAA,electrical_system,4.0,3
Bavarian Motors,z1VZeX5KFfYzvV62Lpj16A,engine,4.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,engine,1.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,wheels_and_tires,1.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,body_and_exterior,2.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,electrical_system,2.0,2
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,wheels_and_tires,2.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,electrical_system,3.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,engine,3.0,1
Bavarian Specialties,GMGL8uAIQncWfi7aSsA16Q,engine,4.0,2
BBack Car Care,M4P97GCeZ1qpDhXoAruQ2w,wheels_and_tires,2.0,2
BBack Car Care,M4P97GCeZ1qpDhXoAruQ2w,electrical_system,3.0,1
BBack Car Care,M4P97GCeZ1qpDhXoAruQ2w,wheels_and_tires,3.0,1
